"Formatted ID","Name","Schedule State","Plan Estimate","Feature","Project","Direct Children Count","Release","Blocked","Parent ID"
"US199585","[SKX] [DDR] [F4096] Test Program Integration/Validation","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199582","[SKX] [DDR] [F4096] PO content debug","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199581","[SKX] [DDR] [F4096] PO content checkin/validation","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199580","[SKX] [DDR] [F4096] PO content generation","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199579","[SKX] [DDR] [F4096] PO content validation","In-Progress","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199578","[SKX] [DDR] [F4096] PO content generation","In-Progress","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199573","[SKX] [DDR] Sort/CLASS TP PO validation","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199572","[SKX] [DDR] Sort/CLASS TP PO changes","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","MIO - Rave","0","Q215","False","US199398"
"US199343","BDX-ML: Daily Yield Monitor  -s36","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US199342","BDX-ML: Daily Yield Monitor  -s37","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US199341","BDX-ML: Daily Yield Monitor  -s38","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US199340","BDX-ML: Daily Yield Monitor  -s39","Defined","4.0","Feature F4252: BDX ML Q215 Drive to BDX-ML QS PHI targets  (or de-commit if required)","Yield PHI - Rave","0","Q215","False",""
"US199339","BDX-ML: Daily Yield Monitor  -s40","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Yield PHI - Rave","0","Q215","False",""
"US199337","BDX-ML: Daily Yield Monitor  -s41","Defined","4.0","Feature F4256: BDX ML Q215 M0 EP QS Complete in ww31TP","Yield PHI - Rave","0","Q215","False",""
"US199330","[SKX] [DDR] F4095 XCC First Sort & Class Programs Released","In-Progress","10.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","MIO - Rave","3","","False",""
"US199574","[SKX] [DDR] Sort/CLASS TP PO round 1 validation","Defined","2.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","MIO - Rave","0","Q215","False","US199330"
"US199571","[SKX] [DDR] Sort/CLASS TP PO readiness round 2","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","MIO - Rave","0","Q215","False","US199330"
"US199570","[SKX] [DDR] Sort/CLASS TP PO readiness round 1","In-Progress","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","MIO - Rave","0","Q215","False","US199330"
"US199295","[BDX-ML] Enable DRG test on EP B0 for SPM","Undefined","8.0","Feature F4248: BDX ML Q215 Release BDX-ML PPV TP to support QS / DP config","MPV 1 - Rave","0","Q215","False",""
"US198807","SKX XCC: Enable 80/100 content for MLC/LLC (SIGOFF) -- 1","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198808","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGOFF) -- 1","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198812","SKX XCC: Enable 80/100 content for MOFC (SIGOFF) -- 1","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198813","SKX XCC: Deploy 80/100 content for MOFC (SIGOFF) -- 1","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198840","SKX: Release SBFT module Sort/Class plists for Sort PO","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198841","SKX: Release SBFT module Sort/Class plists for Class PO","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198864","SKX: Reset Module freeze for Sort PO TP","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198865","SKX: Reset Module freeze for Class PO TP","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198857","SKX: SBFT Module freeze for Class PO TP","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198894","SKX: HSD support placeholder -- 1","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198856","SKX: SBFT Module freeze for Sort PO TP","Defined","8.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198849","SKX: Release reset plists for all modules (Sort/Class/Tickle) for Class PO","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198848","SKX: Release reset plists for all modules (Sort/Class/Tickle) for Sort PO","Defined","4.0","Feature F4095: SKX Q215 XCC First Sort & Class Programs Released","Func Module - Rave","0","Q215","False",""
"US198810","SKX XCC: Enable 80/100 content for MLC/LLC (SIGON) -- 1","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198811","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGON) -- 1","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198815","SKX XCC: Enable 80/100 content for MLC/LLC (SIGOFF) -- 2","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198816","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGOFF) -- 2","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198820","SKX XCC: Enable 80/100 content for MOFC (SIGOFF) -- 2","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198821","SKX XCC: Deploy 80/100 content for MOFC (SIGOFF) -- 2","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198858","SKX: SBFT Module freeze for Y1523A0 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198866","SKX: Reset Module freeze for Y1523A0 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198873","SKX: Completion of robustness shmoos for module release (Y1523A0 TP) -- 1","Defined","4.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","Func Module - Rave","0","Q215","False",""
"US198875","SKX: Support Class RV activities for yield improvement -- 1","Defined","8.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198895","SKX: HSD support placeholder -- 2","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198874","SKX: Support Sort RV activities for yield improvement -- 1","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198850","SKX: Release reset plists for all modules (Sort/Class/Tickle) for ww23 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198842","SKX: Release SBFT module Sort/Class plists for ww23 TP","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198818","SKX XCC: Enable 80/100 content for MLC/LLC (SIGON) -- 2","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198819","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGON) -- 2","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198823","SKX XCC: Enable 80/100 content for MLC/LLC (SIGOFF) -- 3","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198824","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGOFF) -- 3","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198828","SKX XCC: Enable 80/100 content for MOFC (SIGOFF) -- 3","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198829","SKX XCC: Deploy 80/100 content for MOFC (SIGOFF) -- 3","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198859","SKX: SBFT Module freeze for Y1525A0 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198867","SKX: Reset Module freeze for Y1525A0 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198877","SKX: Completion of robustness shmoos for module release (Y1525A0 TP) -- 2","Defined","4.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","Func Module - Rave","0","Q215","False",""
"US198896","SKX: HSD support placeholder -- 3","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198878","SKX: Support Sort RV activities for yield improvement -- 2","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198851","SKX: Release reset plists for all modules (Sort/Class/Tickle) for ww25 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198843","SKX: Release SBFT module Sort/Class plists for ww25 TP","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198826","SKX XCC: Enable 80/100 content for MLC/LLC (SIGON) -- 3","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198827","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGON) -- 3","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198831","SKX XCC: Enable 80/100 content for MLC/LLC (SIGOFF) -- 4","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198832","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGOFF) -- 4","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198836","SKX XCC: Enable 80/100 content for MOFC (SIGOFF) -- 4","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198837","SKX XCC: Deploy 80/100 content for MOFC (SIGOFF) -- 4","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198852","SKX: Release reset plists for all modules (Sort/Class/Tickle) for ww27 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198860","SKX: SBFT Module freeze for Y1527A0 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198868","SKX: Reset Module freeze for Y1527A0 TP","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198881","SKX: Completion of robustness shmoos for module release (Y1527A0 TP) -- 3","Defined","4.0","Feature F4100: SKX Q215 XCC A-0 MV 50% complete","Func Module - Rave","0","Q215","False",""
"US198892","SKX: System content validation cycle -- 1","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","Func Module - Rave","0","Q215","False",""
"US198897","SKX: HSD support placeholder -- 4","Defined","4.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198871","SKX: DRNG Module release","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","Func Module - Rave","0","Q215","False",""
"US198845","SKX: Release SBFT module Sort/Class plists for ww29 TP","Defined","2.0","Feature F4099: SKX Q215 Modules ready for ES1","Func Module - Rave","0","Q215","False",""
"US198844","SKX: Release SBFT module Sort/Class plists for ww27 TP","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198834","SKX XCC: Enable 80/100 content for MLC/LLC (SIGON) -- 4","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198835","SKX XCC: Deploy 80/100 content for MLC/LLC (SIGON) -- 4","Defined","2.0","Feature F4096: SKX Q215 Release sort, class & PPV test programs with 80/100 content deployed","Func Module - Rave","0","Q215","False",""
"US198853","SKX: Release reset plists for all modules (Sort/Class/Tickle) for ww29 TP","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","Func Module - Rave","0","Q215","False",""
"US198861","SKX: SBFT Module freeze for Y1529A0 TP","Defined","8.0","Feature F4099: SKX Q215 Modules ready for ES1","Func Module - Rave","0","Q215","False",""
"US198869","SKX: Reset Module freeze for Y1529A0 TP","Defined","4.0","Feature F4099: SKX Q215 Modules ready for ES1","Func Module - Rave","0","Q215","False",""
"US198885","SKX: Completion of robustness shmoos for module release (Y1529A0 TP) -- 4","Defined","4.0","Feature F4101: SKX Q215 QRV work/results supported per A-0 QRV plan","Func Module - Rave","0","Q215","False",""
